,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
10,10,1910.0,6.0224027656,134.76361,1.121177,0.29375,,,,0.28348207827101524,277.01467,721.89411,272.95961,45.17453236816034,913.6809921190427,10.777957799012558,0.13042236345227126,282.71722906083977,1038.3533064945423,274.32015404289587,0.10901557209679082,0.1698106051380683,0.004655901036156109,0.28348207827101524,0.010267921728984775,0.010267921728984775,0.29375,0.037473857136504314,0.045270742654484136,0.03973495393671846
11,11,1911.0,5.9266611268,135.96943,1.1389722,0.302692,,,,0.30184455082116984,277.01467,721.89411,272.95961,49.20500896933341,962.7021798175285,11.822799964160192,0.13741983764076884,283.22601198911025,1055.3321052263536,274.45204858266555,0.11863487382924774,0.178103045658262,0.005106631333660148,0.30184455082116984,0.000847449178830173,0.000847449178830173,0.302692,0.03837130409839017,0.046648822589178254,0.04077178446071872
12,12,1912.0,5.970533738099999,137.17525,1.1575596,0.311634,,,,0.31948902316609185,277.01467,721.89411,272.95961,53.21116336144892,1008.2642047236826,12.877104328480861,0.14392353753513823,283.7317246291814,1071.1128010237194,274.585137573087,0.1281790185411723,0.18574867266270717,0.005561331962212396,0.31948902316609185,-0.007855023166091823,-0.007855023166091823,0.311634,0.03954113366549283,0.04802690252387237,0.0420020066344229
13,13,1913.0,6.1141457192,138.38107,1.1767464,0.320576,,,,0.3367167559569729,277.01467,721.89411,272.95961,57.29034997226143,1050.696249700257,13.941387653208059,0.14998045197211599,284.2466564137269,1085.8094084553397,274.71948624696506,0.13787968988375496,0.19281684329837356,0.006020222774844355,0.3367167559569729,-0.016140755956972896,-0.016140755956972896,0.320576,0.0407898631861489,0.04940498245856649,0.04328824777515
14,14,1914.0,5.7427848417,139.5869,1.1962611,0.329518,,,,0.3523373308066609,277.01467,721.89411,272.95961,60.91520008256724,1090.2961817188466,15.015890686405548,0.15563309963685007,284.7042355132126,1099.52509563274,274.8551249948756,0.1464851732208932,0.19936875317215774,0.0064834044136100315,0.3523373308066609,-0.02281933080666093,-0.02281933080666093,0.329518,0.04206504710585175,0.0507830623932606,0.04459327153920032
15,15,1915.0,5.6655611421,140.79272,1.2158443,0.33846,,,,0.3672470870631985,277.01467,721.89411,272.95961,64.43907533709854,1127.3335019609463,16.10059267354734,0.16091995017175095,285.149068159143,1112.3532059964487,274.99205119689304,0.1548376917507656,0.20545853060444813,0.006950864707984746,0.3672470870631985,-0.02878708706319849,-0.02878708706319849,0.33846,0.043350763627878826,0.05216114232795472,0.045905773450900834
16,16,1916.0,5.9054574449,141.99854,1.2353217,0.347402,,,,0.3822305330423421,277.01467,721.89411,272.95961,68.17298905404209,1162.0520751797792,17.195298741368525,0.16587581377616847,285.6204147870487,1124.3782036477485,275.13024025339803,0.16367385103354085,0.21113416554795533,0.007422516460845928,0.3822305330423421,-0.034828533042342125,-0.034828533042342125,0.347402,0.044641363361262835,0.05353922226264884,0.04722174244266478
17,17,1917.0,6.1149403843,143.20436,1.254519,0.356344,,,,0.39716080644651997,277.01467,721.89411,272.95961,72.046226331194,1194.672559329,18.299641418543235,0.17053218802100395,286.109348776439,1135.6765148659601,275.2696457770385,0.1728243191309621,0.2164382891153225,0.00789819820023535,0.39716080644651997,-0.04081680644651997,-0.04081680644651997,0.356344,0.04593448092661849,0.054917302197342956,0.048539499095128585
18,18,1918.0,6.0566166342,144.41019,1.2732618,0.365286,,,,0.41140809181805027,277.01467,721.89411,272.95961,75.77620675929423,1225.3946239816644,19.41308204308168,0.17491757451442433,286.5801988898097,1146.3172964718983,275.41019977039076,0.18162157650853597,0.22140884042588818,0.008377674883626111,0.41140809181805027,-0.04612209181805027,-0.04612209181805027,0.365286,0.047228985863987334,0.056295382132037074,0.04985824078172176
19,19,1919.0,5.5991514278,145.61601,1.2913759,0.374228,,,,0.4241303090239602,277.01467,721.89411,272.95961,78.99009794061688,1254.3989176387145,20.534912457435546,0.17905775972309676,286.98590102585484,1156.3631172176206,275.5518128399398,0.1891900391151752,0.2260796311816589,0.008860638727126086,0.4241303090239602,-0.0499023090239602,-0.0499023090239602,0.374228,0.048524292402778973,0.05767346206673119,0.05117755160532511
20,20,1920.0,6.0675499679,146.82183,1.3086869,0.38317,,,,0.4376866286605247,277.01467,721.89411,272.95961,82.67693122578993,1281.848907823317,21.664256288799134,0.18297607763437812,287.45130450551517,1165.8705951147538,275.69437435769635,0.19785907773943637,0.23048084106438327,0.00934670985670508,0.4376866286605247,-0.0545166286605247,-0.0545166286605247,0.38317,0.04982008638832496,0.05905154200142531,0.052497208516124064
21,21,1921.0,5.7267289219999995,147.86155,1.3257924,0.392923,,,,0.44997925681331863,277.01467,721.89411,272.95961,85.94448462056057,1307.7264060670648,22.800842418228832,0.18666993195584544,287.86378063401764,1174.833430472106,275.8378500992488,0.20553051804266625,0.23461296959118827,0.009835769179464104,0.44997925681331863,-0.05705625681331861,-0.05705625681331861,0.392923,0.051116200190745954,0.060554607714137426,0.05385333837252948
22,22,1922.0,5.8460930663,148.90128,1.343275,0.402676,,,,0.46226252070724855,277.01467,721.89411,272.95961,89.31476079796815,1332.1810647631678,23.944984694616963,0.19016068464970137,288.28922386376433,1183.3034563435742,275.98227968297823,0.21343161957324067,0.23850295181607595,0.010327949317931937,0.46226252070724855,-0.05958652070724857,-0.05958652070724857,0.402676,0.052475193917532324,0.062057673426849536,0.05525411297523432
23,23,1923.0,6.3244676206,149.941,1.3609385,0.412429,,,,0.4753372075297322,277.01467,721.89411,272.95961,93.12025530971815,1355.3482749967002,25.096798025834975,0.19346766196379162,288.76960641719285,1191.327566288688,276.1276776141578,0.22233902075891784,0.24217488957752162,0.010823297193292726,0.4753372075297322,-0.0629082075297322,-0.0629082075297322,0.412429,0.053854765614003215,0.06356073913956166,0.05666949793641517
24,24,1924.0,6.311888328599999,150.98072,1.3796194,0.422182,,,,0.48794170069182163,277.01467,721.89411,272.95961,96.8133210200122,1377.3505536875055,26.257232816198535,0.19660835243775554,289.2357966404116,1198.948194818338,276.2741638660656,0.23096910698943954,0.245650374873881,0.011322218828501089,0.48794170069182163,-0.06575970069182163,-0.06575970069182163,0.422182,0.05524303982515295,0.06506380485227377,0.05809106168301799
25,25,1925.0,6.3604349418,152.02045,1.3998974,0.431935,,,,0.5003171629382634,277.01467,721.89411,272.95961,100.48825659472382,1398.2987687290022,27.42781086960192,0.19959858178408577,289.69969822524223,1206.203741729358,276.4219305419983,0.23954302941100294,0.24894876816751532,0.011825365359745254,0.5003171629382634,-0.06838216293826344,-0.06838216293826344,0.431935,0.05663612124044239,0.06656687056498589,0.05951603854456001
26,26,1926.0,6.4022535642,153.06017,1.4211909,0.441688,,,,0.5124841688803329,277.01467,721.89411,272.95961,104.14616359917243,1418.2932175396118,28.60945909916056,0.2024526668447339,290.1614502266117,1213.1289456676404,276.57109464984734,0.24806359933051247,0.2520874379555633,0.012333131594257083,0.5124841688803329,-0.07079616888033285,-0.07079616888033285,0.441688,0.058032427956881946,0.068069936277698,0.0609433053699186
27,27,1927.0,6.8232009861,154.09989,1.4429184,0.451441,,,,0.5253506780782792,277.01467,721.89411,272.95961,108.17091971479707,1437.4246629764557,29.80251482273053,0.20518356346144523,290.6695110354714,1219.7552429234051,276.72169877057365,0.25742303848550485,0.2550819809691099,0.012845658623664331,0.5253506780782792,-0.0739096780782792,-0.0739096780782792,0.451441,0.05943116388992031,0.06957300199041011,0.06237229693906235
28,28,1928.0,6.843344074699999,155.13962,1.4644982,0.461194,,,,0.5378925888352224,277.01467,721.89411,272.95961,112.11686653996242,1455.7752406688255,31.006730712179195,0.2078029959920516,291.16762343734536,1226.1110816918904,276.87371168297346,0.26658334071848927,0.257946411823517,0.013362836293216076,0.5378925888352224,-0.0766985888352224,-0.0766985888352224,0.461194,0.06083185835192665,0.07107606770312222,0.06380267906377336
29,29,1929.0,7.2270594567,156.17934,1.4853488,0.470947,,,,0.5510289263081409,277.01467,721.89411,272.95961,116.37521170355753,1473.4192500074578,32.2212800994312,0.21032157021934442,291.7051711113078,1232.2221960374957,277.0270290334812,0.27645129440557453,0.2606933260730484,0.013884305829517983,0.5510289263081409,-0.08008192630814093,-0.08008192630814093,0.470947,0.062234202958669584,0.07257913341583434,0.06523423279124736
30,30,1930.0,7.1523886825,157.21906,1.5048887,0.4807,,,,0.5636316259081068,277.01467,721.89411,272.95961,120.45486021846482,1490.4239298612283,33.44476203617357,0.21274888407987952,292.2201612038255,1238.1118745681727,277.1814739748761,0.2858881095490523,0.26333405399207177,0.01440946236698274,0.5636316259081068,-0.08293162590810677,-0.08293162590810677,0.4807,0.06363798217334728,0.07408219912854647,0.06666680509035504
31,31,1931.0,6.7650607727,158.34545,1.5226236,0.4891,,,,0.5750979312161688,277.01467,721.89411,272.95961,124.08372630016416,1506.9367904746418,34.67529350937175,0.21510599375725678,292.67824725519,1243.8312083910507,277.33680880701,0.2942682345090213,0.2658922018360101,0.014937494871137345,0.5750979312161688,-0.08599793121616883,-0.08599793121616883,0.4891,0.06504303851411514,0.0753767497270066,0.06803981476585366
32,32,1932.0,6.0893592732,159.47183,1.5385172,0.4975,,,,0.5849102292564733,277.01467,721.89411,272.95961,127.03201952986994,1523.0046246364707,35.910971651414755,0.21739957863537118,293.05042191621476,1249.3964044847849,277.4927933234132,0.30106706410110984,0.26837558045735277,0.015467584698010666,0.5849102292564733,-0.08741022925647329,-0.08741022925647329,0.4975,0.06634474144516309,0.07667130032546673,0.06933944352045114
33,33,1933.0,6.2448297216,160.59821,1.5526746,0.5059,,,,0.5951467341160879,277.01467,721.89411,272.95961,130.19724487425057,1538.66978221289,37.1500153135167,0.21963568389813953,293.4499807720784,1254.8221309936582,277.64920268266263,0.3083565397767464,0.27079122801642086,0.015998966322920628,0.5951467341160879,-0.08924673411608786,-0.08924673411608786,0.5059,0.06761350880584513,0.07796585092392688,0.07061568802008883
34,34,1934.0,6.4953955585,161.7246,1.5653127,0.5143,,,,0.6058736537443513,277.01467,721.89411,272.95961,133.6066182457409,1553.9705929474635,38.39087580267694,0.2218197808816071,293.8803593945494,1260.1216636670351,277.80584138714397,0.3161971905481094,0.2731454884538224,0.016530974742419536,0.6058736537443513,-0.09157365374435134,-0.09157365374435134,0.5143,0.06886906221085497,0.07926040152238702,0.07188255061119926
35,35,1935.0,6.6856968025,162.85098,1.5771213,0.5227,,,,0.6168588596870118,277.01467,721.89411,272.95961,137.15770061238598,1568.9417190263919,39.63270775151155,0.22395681740047724,294.32862650134894,1265.3070079725658,277.9626027228044,0.32435153549408136,0.27544407706406887,0.017063247128861547,0.6168588596870118,-0.09415885968701176,-0.09415885968701176,0.5227,0.07011784960934325,0.08055495212084718,0.07314460933767938
36,36,1936.0,7.0878707431,163.97736,1.5889151,0.5311,,,,0.6285626369518968,277.01467,721.89411,272.95961,141.04980487581346,1583.6145340927408,40.875487875710746,0.22605127185006935,294.8199421446911,1270.389030370165,278.1194837503737,0.3332747152864669,0.2776921483866377,0.017595773278792193,0.6285626369518968,-0.09746263695189683,-0.09746263695189683,0.5311,0.07136248374836321,0.08184950271930731,0.074403719249937
37,37,1937.0,7.2985254034,165.10375,1.6015088,0.5395,,,,0.6404722631054809,277.01467,721.89411,272.95961,145.05821792020092,1598.0174361926943,42.12000779431982,0.2281071978774794,295.3259399033302,1275.377566702928,278.2765843990406,0.34244901863905763,0.2798943524335013,0.018128892032921874,0.6404722631054809,-0.10097226310548091,-0.10097226310548091,0.5395,0.07260428099281387,0.08314405331776745,0.0756608149670504
38,38,1938.0,7.0606477474,166.23013,1.615717,0.5479,,,,0.6515818602555259,277.01467,721.89411,272.95961,148.74078386528512,1612.176100941041,43.3678668127248,0.2301282605194035,295.7908046998517,1280.2815098825995,278.4341065554198,0.3508636920408836,0.2820548805297166,0.01866328768492577,0.6515818602555259,-0.10368186025552584,-0.10368186025552584,0.5479,0.07384402332474753,0.0844386039162276,0.07691645169627676
39,39,1939.0,7.2351985992,167.35651,1.6323545,0.5563,,,,0.6629714880930377,277.01467,721.89411,272.95961,152.567603742789,1626.1137705947722,44.6214650686682,0.23211777746561985,296.2738792381516,1285.1089100120435,278.5923531983474,0.3595939859547818,0.28417751558998144,0.019199986548274463,0.6629714880930377,-0.10667148809303773,-0.10667148809303773,0.5563,0.07508222653949807,0.08573315451468774,0.07817099565230308
40,40,1940.0,7.581604797899999,168.4829,1.6522358,0.5647,,,,0.6749819368569511,277.01467,721.89411,272.95961,156.68702550437152,1639.8514856176928,45.88399623812471,0.2340787521134205,296.79389006417375,1289.867054589115,278.75172747811416,0.3689759108415272,0.2862656726827215,0.019740353332702423,0.6749819368569511,-0.11028193685695109,-0.11028193685695109,0.5647,0.07631925365096938,0.08702770511314788,0.07942470457500114
41,41,1941.0,7.649618008599999,170.03046,1.7002044,0.562869,,,,0.6869823679002866,277.01467,721.89411,272.95961,160.78809829856007,1653.8294442087454,47.183469604880536,0.2360740200585874,297.31158462780684,1294.7084090470855,278.91576511687754,0.3782997320632941,0.2883862682291585,0.02029636760783396,0.6869823679002866,-0.1241133679002866,-0.1241133679002866,0.562869,0.07755537138792125,0.08674552390531685,0.08022051561796598
42,42,1942.0,7.747552399,171.57803,1.7938613,0.561038,,,,0.6990979472839836,277.01467,721.89411,272.95961,164.91895651323867,1668.024794169687,48.56525083171773,0.23810031928983685,297.8330391223256,1299.6250583824076,279.09019280084294,0.38767487265347816,0.29053565733461717,0.020887417295888125,0.6990979472839836,-0.13805994728398352,-0.13805994728398352,0.561038,0.07800049573566464,0.08646334269748586,0.08045472135459279
43,43,1943.0,7.907989752000001,173.12559,1.9231582,0.559207,,,,0.7114913538836188,277.01467,721.89411,272.95961,169.14647533109255,1682.4168379764628,50.06426107728593,0.24015469536242498,298.36669546531,1304.6098338765803,279.279418765342,0.3972524086093811,0.29271054635124094,0.021528398922996732,0.7114913538836188,-0.15228435388361883,-0.15228435388361883,0.559207,0.07818796286958823,0.08618116148965484,0.08050599046940755
44,44,1944.0,7.8956330088,174.67315,2.0866797,0.557376,,,,0.7237687056106622,277.01467,721.89411,272.95961,173.291879363913,1696.986857734846,51.71370111389674,0.24223447641163778,298.8899861357158,1309.6562524684282,279.48763407456596,0.40662729176862933,0.29490796390460094,0.022233449937431878,0.7237687056106622,-0.16639270561066222,-0.16639270561066222,0.557376,0.07826758333882541,0.08589898028182381,0.08048068845229495
45,45,1945.0,7.0799709213,176.22072,2.280402,0.555545,,,,0.7341698501545166,277.01467,721.89411,272.95961,176.57026322184169,1711.7179267937543,53.54245795263608,0.2443372462617417,299.3038294362193,1314.7584515051794,279.7184852496448,0.41402978224341264,0.29712523005190217,0.023014837859201838,0.7341698501545166,-0.17862485015451668,-0.17862485015451668,0.555545,0.07828866783617347,0.0856167990739928,0.08041382589514108
46,46,1946.0,7.6341465364,177.76828,2.4903635,0.553714,,,,0.7460405041307481,277.01467,721.89411,272.95961,180.46107614824177,1726.5947092859262,55.565204717893934,0.24646081581165105,299.7949820690048,1319.9111193121107,279.9738245368343,0.42280184829872164,0.2993599238310193,0.0238787320010072,0.7460405041307481,-0.19232650413074803,-0.19232650413074803,0.553714,0.07827143056193842,0.0853346178661618,0.0803197548801632
47,47,1947.0,8.302200379799999,179.31584,2.7026031,0.551883,,,,0.7593687573770399,277.01467,721.89411,272.95961,184.96293077505857,1741.6033387448263,57.78252528532051,0.24860320570822642,300.363268901141,1325.1094531507433,280.2537256410564,0.43293362756087317,0.30160986290937813,0.02482526690678869,0.7593687573770399,-0.2074857573770399,-0.2074857573770399,0.551883,0.0782262099211258,0.08505243665833077,0.08020581567491525
48,48,1948.0,8.6029587148,180.86341,2.9031595,0.550052,,,,0.7731602045619648,277.01467,721.89411,272.95961,189.63957975534905,1756.7312782726744,60.181037131247955,0.25076262638612523,300.9536207126347,1330.349110787155,280.5564992336651,0.4434385152857758,0.3038730806150416,0.025848608661147306,0.7731602045619648,-0.22310820456196478,-0.22310820456196478,0.550052,0.07815924702665986,0.08477025545049977,0.08007643946957343
49,49,1949.0,8.4451339247,182.41097,3.0780722,0.548221,,,,0.7863951746841945,277.01467,721.89411,272.95961,194.0427781036212,1771.9671640152578,62.733514109198104,0.2529374557247854,301.5094537743469,1335.6261562784905,280.8787084510084,0.45331034926141184,0.30614780067133623,0.02693702475144642,0.7863951746841945,-0.23817417468419455,-0.23817417468419455,0.548221,0.07807472582152472,0.08448807424266874,0.07993459686365649
50,50,1950.0,9.2569681655,183.95853,3.2133815,0.54639,,,,0.8013595304758608,277.01467,721.89411,272.95961,199.20205105835026,1787.3007235320674,65.3990081541135,0.25512622739626356,302.16072911009496,1340.9370316999402,281.21518425763253,0.4648541508169222,0.3084324233190997,0.028072956339838858,0.8013595304758608,-0.2549695304758608,-0.2549695304758608,0.54639,0.07797563964349866,0.08420589303483773,0.07978241312698699
51,51,1951.0,10.483428767,189.11003,3.3186021,0.553909,,,,0.8192811029767104,277.01467,721.89411,272.95961,205.43956343501006,1806.3266019345585,68.14644352367587,0.2578420549656362,302.9481148528125,1347.5267651449703,281.5620038402479,0.4787773189976916,0.31126069810022805,0.029243085878790757,0.8192811029767104,-0.26537210297671043,-0.26537210297671043,0.553909,0.0778642252647317,0.08536466993362604,0.08003935421871106
52,52,1952.0,10.663690726,194.26153,3.4111061,0.561428,,,,0.8375342466558827,277.01467,721.89411,272.95961,211.61040823389337,1828.6934286241344,70.96238797769725,0.2610347824328193,303.727084884735,1355.2736571820915,281.9174715942964,0.49251611024162933,0.3145765025354341,0.030441633878819284,0.8375342466558827,-0.2761062466558827,-0.2761062466558827,0.561428,0.07846444221550194,0.08652344683241436,0.08080155355440655
53,53,1953.0,10.810047757,199.41303,3.4887221,0.568947,,,,0.8561595661161361,277.01467,721.89411,272.95961,217.7583806813009,1854.0832703355882,73.83135518738219,0.2646590267721998,304.50316764968835,1364.0675896119383,282.2796326195287,0.5061689827467698,0.3183286226366191,0.03166196073274716,0.8561595661161361,-0.2872125661161361,-0.2872125661161361,0.568947,0.07929038857197947,0.08768222373120266,0.08172402076815419
54,54,1954.0,11.072909672,204.56453,3.5543489,0.576466,,,,0.8754471431107201,277.01467,721.89411,272.95961,224.0378452949636,1882.2084491541214,76.7408928748515,0.2686737237240579,305.29584918843744,1373.8089233673181,282.64691501588675,0.520077987201925,0.32247042343852195,0.03289873247027315,0.8754471431107201,-0.2989811431107201,-0.2989811431107201,0.576466,0.08020636922764775,0.08884100062999098,0.08271041233432729
55,55,1955.0,11.869460785000001,209.71603,3.614111,0.583985,,,,0.8965320129687762,277.01467,721.89411,272.95961,230.98468561820505,1912.8086633380833,79.68478201505046,0.2730417168096552,306.17277619028573,1384.407501291938,283.0185337313553,0.5354232150079123,0.32695952234471903,0.034149275616144815,0.8965320129687762,-0.3125470129687762,-0.3125470129687762,0.583985,0.08116831535684907,0.08999977752877929,0.08372943938670883
56,56,1956.0,12.561266061,214.86753,3.6706801,0.591504,,,,0.9189849943589645,277.01467,721.89411,272.95961,238.4275513314331,1945.648382131646,82.65952959720677,0.27772938545670806,307.11231842983074,1395.7817458172785,283.39404782943353,0.5518154441948139,0.33175746986024746,0.03541208030390314,0.9189849943589645,-0.3274809943589645,-0.3274809943589645,0.591504,0.08215858107679658,0.0911585544275676,0.08476857334852017
57,57,1957.0,12.998669506,220.01902,3.7267318,0.599023,,,,0.9421561773681287,277.01467,721.89411,272.95961,246.0904430523454,1980.514478493841,85.66434871699772,0.2827063070859585,308.07963541850916,1407.8578390433088,283.773357976091,0.5686399495286352,0.3368294397728615,0.03668678806663207,0.9421561773681287,-0.34313317736812876,-0.34313317736812876,0.599023,0.08316841475434561,0.0923173313263559,0.0858216005602286
58,58,1958.0,13.393964839,225.17052,3.7849451,0.606542,,,,0.9659576044742053,277.01467,721.89411,272.95961,253.94909617708677,2017.214127103202,88.70113834258355,0.2879449570642179,309.07166413985294,1420.5689946990865,284.15670388555424,0.5858394862843951,0.342143938774178,0.03797417941563234,0.9659576044742053,-0.3594156044742053,-0.3594156044742053,0.606542,0.08419270518483461,0.09347610822514422,0.0868848920665244
59,59,1959.0,13.452736219,230.32202,3.8480013,0.614061,,,,0.9896499462617717,277.01467,721.89411,272.95961,261.6779873012558,2055.572842393723,91.7744621573556,0.29342042864602247,310.0473124930263,1433.854778604088,284.54466164954374,0.6027012631230655,0.3476725221740425,0.03927616096466377,0.9896499462617717,-0.37558894626177175,-0.37558894626177175,0.614061,0.08522813744225348,0.09463488512393252,0.0879560942699404
60,60,1960.0,13.833269711,235.47352,3.9185827,0.62158,,,,1.0140108705060025,277.01467,721.89411,272.95961,269.6443062669186,2095.4327432963746,94.89152628746288,0.2991101852761132,311.05293229732115,1447.6605076504484,284.9381409257319,0.6200255862072429,0.35338953229255504,0.040595752006204515,1.0140108705060025,-0.39243087050600245,-0.39243087050600245,0.62158,0.08627241641073587,0.09579366202272084,0.08903357763821151
61,61,1961.0,14.086641006,238.52217,4.0240052,0.642117,,,,1.0384113365214291,277.01467,721.89411,272.95961,277.70183324597076,2134.5481231123,98.0867898238565,0.3046936660827941,312.0700656482076,1461.208367104565,285.34149162082565,0.6374913779633247,0.3589724705471213,0.04194748801098307,1.0384113365214291,-0.3962943365214291,-0.3962943365214291,0.642117,0.08732388210617835,0.09895868412278941,0.09069797469099555
62,62,1962.0,14.443548139,241.57083,4.1836477,0.662654,,,,1.0631211259476574,277.01467,721.89411,272.95961,285.9603695942928,2172.9898423904365,101.41378980664959,0.310180985975261,313.1125732030969,1474.5228999662081,285.7614719261594,0.655333909862504,0.3644332927255074,0.04335392335964604,1.0631211259476574,-0.40046712594765743,-0.40046712594765743,0.662654,0.08938686090152914,0.10212370622285796,0.0930805460447145
63,63,1963.0,15.018721549,244.61948,4.3883117,0.683191,,,,1.08861227128797,277.01467,721.89411,272.95961,294.6277980389169,2210.8219984069297,104.91639720653768,0.3155812944469546,314.2066968170008,1487.6263067327964,286.20361984707233,0.6739960729733886,0.3697827383596316,0.04483345995494978,1.08861227128797,-0.40542127128797,-0.40542127128797,0.683191,0.09178198240131892,0.10528872832292653,0.09569893871858512
64,64,1964.0,15.632687592999998,247.66813,4.6374693,0.703728,,,,1.1149161288729834,277.01467,721.89411,272.95961,303.7099577282984,2248.1025987756266,108.63757194407977,0.32090287172933674,315.353173588616,1500.5386787086543,286.67335838345826,0.6934816145298607,0.37503046399283635,0.04640405035028648,1.1149161288729834,-0.4111881288729834,-0.4111881288729834,0.703728,0.09431804263379964,0.1084537504229951,0.09841739789266632
